edition,year,noc,country_name,gold,silver,bronze,total_medals,iso3,gdp_per_capita,population,gni_per_capita,hdi,eurostat_recreation_pct_gdp,wvs_country,wvs_interpersonal_trust,wvs_confidence_govt,wvs_confidence_parties,wvs_national_pride,wvs_sport_org_membership,ess_social_trust,ess_trust_parliament,ess_trust_legal,ess_news_politics,host,log_population,log_gdp_per_capita,prev_total_medals,prev_gold,prev2_total_medals,prev3_total_medals,medal_trend,rolling_mean_medals,log_prev_total,gdp_growth_rate,athletes_sent,athletes_sent_prev,athletes_sent_trend,medals_per_athlete,first_year,years_experience,upcoming_host
1972 Summer Olympics,1972,ITA,Italy,5,3,10,18,ITA,2677.29372999774,54381345.0,2620.0,0.78,,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,,0,17.811531748609244,7.892935202834532,16.0,3.0,27.0,36.0,-11.0,26.333333333333332,2.833213344056216,0.5579279827804227,235.0,183.0,52.0,0.06808510638297872,1960.0,12.0,0
1976 Summer Olympics,1976,ITA,Italy,2,7,4,13,ITA,4042.39482463789,55718260.0,4520.0,0.78,,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,,0,17.835818496769324,8.30483992122637,18.0,5.0,16.0,27.0,2.0,20.333333333333332,2.9444389791664403,0.5098809590239852,218.0,235.0,-17.0,0.08256880733944955,1960.0,16.0,0
1980 Summer Olympics,1980,ITA,Italy,8,3,4,15,ITA,8476.41045000836,56433883.0,8450.0,0.78,,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,,0,17.84858031621399,9.045160310689312,13.0,2.0,18.0,16.0,-5.0,15.666666666666666,2.6390573296152584,1.0,162.0,218.0,-56.0,0.08024691358024691,1960.0,20.0,0
1984 Summer Olympics,1984,ITA,Italy,14,6,12,32,ITA,7757.55374836822,56576718.0,7780.0,0.78,,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,,0,17.851108133467704,8.956551223174765,15.0,8.0,13.0,18.0,2.0,15.333333333333334,2.772588722239781,-0.08480673580872078,298.0,162.0,136.0,0.050335570469798654,1960.0,24.0,0
1988 Summer Olympics,1988,ITA,Italy,6,4,4,14,ITA,15780.9495122174,56629288.0,15990.0,0.78,,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,,0,17.852036882828404,9.66662213000207,32.0,14.0,15.0,13.0,17.0,20.0,3.4965075614664802,1.0,264.0,298.0,-34.0,0.12121212121212122,1960.0,28.0,0
1992 Summer Olympics,1992,ITA,Italy,6,5,8,19,ITA,23297.0460325456,56797087.0,23010.0,0.78,,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,,0,17.854995614771518,10.056124774773103,14.0,6.0,32.0,15.0,-18.0,20.333333333333332,2.70805020110221,0.4762765709699115,324.0,264.0,60.0,0.043209876543209874,1960.0,32.0,0
1996 Summer Olympics,1996,ITA,Italy,13,10,12,35,ITA,23122.9337219116,56860281.0,21880.0,0.842,0.7,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,,0,17.8561076237246,10.048623451994816,19.0,6.0,14.0,32.0,5.0,21.666666666666668,2.995732273553991,-0.007473578855910268,345.0,324.0,21.0,0.05507246376811594,1960.0,36.0,0
2000 Summer Olympics,2000,ITA,Italy,13,8,13,34,ITA,20190.0035636084,56942108.0,21980.0,0.842,0.7,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,,0,17.857545678116647,9.912992416045252,35.0,13.0,19.0,14.0,16.0,22.666666666666668,3.58351893845611,-0.12684074579705762,367.0,345.0,22.0,0.09536784741144415,1960.0,40.0,0
2004 Summer Olympics,2004,ITA,Italy,10,11,11,32,ITA,31348.1901841445,57828179.0,28390.0,0.842,0.7,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,,0,17.872986758084604,10.352943714280682,34.0,13.0,35.0,19.0,-1.0,29.333333333333332,3.5553480614894135,0.5526589723167878,371.0,367.0,4.0,0.09164420485175202,1960.0,44.0,0
2008 Summer Olympics,2008,ITA,Italy,8,9,10,27,ITA,40828.5795580937,59211181.0,37870.0,0.88,0.7,,,,,,,4.829319371727749,3.159831756046267,4.461045891141942,,0,17.896620967152817,10.61716208688352,32.0,10.0,34.0,35.0,-2.0,33.666666666666664,3.4965075614664802,0.302422223364724,343.0,371.0,-28.0,0.09329446064139942,1960.0,48.0,0
2012 Summer Olympics,2012,ITA,Italy,8,9,11,28,ITA,34854.3949441965,60191247.0,35970.0,0.88,0.6,,,,,,,4.829319371727749,3.159831756046267,4.461045891141942,,0,17.913037517650253,10.458963208919178,27.0,8.0,32.0,34.0,-5.0,31.0,3.332204510175204,-0.14632359681768303,281.0,343.0,-62.0,0.09608540925266904,1960.0,52.0,0
2016 Summer Olympics,2016,ITA,Italy,8,12,8,28,ITA,31391.5692898108,60115223.0,32400.0,0.881,0.8,,,,,,,4.558610156548301,3.234307992202729,4.545276362210898,35.5171102661597,0,17.91177367857567,10.354326497069755,28.0,8.0,27.0,32.0,1.0,29.0,3.367295829986474,-0.09935119114619106,309.0,281.0,28.0,0.09061488673139159,1960.0,56.0,0
2020 Summer Olympics,2020,ITA,Italy,10,10,20,40,ITA,32091.4866621366,59438851.0,32600.0,0.892,0.8,,,,,,,5.00645896656535,4.199923400995787,5.124081948202552,36.49175627240143,0,17.90045864459373,10.376377221352127,28.0,8.0,28.0,27.0,0.0,27.666666666666668,3.367295829986474,0.022296348610803207,379.0,309.0,70.0,0.07387862796833773,1960.0,60.0,0
2024 Summer Olympics,2024,ITA,Italy,12,13,15,40,ITA,40385.3413957669,58952704.0,38590.0,0.906,0.9,,,,,,,4.53015427769986,4.338198647205411,5.404991087344029,36.88896146309602,0,17.892246070239267,10.606246922522677,40.0,10.0,28.0,28.0,12.0,32.0,3.713572066704308,0.2584440796074392,397.0,379.0,18.0,0.10075566750629723,1960.0,64.0,0
1968 Summer Olympics,1968,JAM,Jamaica,0,1,0,1,JAM,591.045817173244,1833765.0,620.0,0.664,,,,,,,,,,,,0,14.42188233369097,6.3835840257629775,,,,,,,,,31.0,,,,1968.0,0.0,0
1972 Summer Olympics,1972,JAM,Jamaica,0,0,1,1,JAM,970.802906405502,1931542.0,980.0,0.664,,,,,,,,,,,,0,14.47382972333096,6.879153012711827,1.0,0.0,,,,1.0,0.6931471805599453,0.6425171758231827,40.0,31.0,9.0,0.025,1968.0,4.0,0
1976 Summer Olympics,1976,JAM,Jamaica,1,1,0,2,JAM,1449.977882067,2045578.0,1380.0,0.664,,,,,,,,,,,,0,14.531191436969774,7.279993009533688,1.0,0.0,1.0,,0.0,1.0,0.6931471805599453,0.4935862598884184,20.0,40.0,-20.0,0.05,1968.0,8.0,0
1980 Summer Olympics,1980,JAM,Jamaica,0,0,3,3,JAM,1248.74484727418,2145658.0,1230.0,0.664,,,,,,,,,,,,0,14.578957289267205,7.130694687279923,2.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.0986122886681098,-0.1387835202740848,23.0,20.0,3.0,0.08695652173913043,1968.0,12.0,0
1984 Summer Olympics,1984,JAM,Jamaica,0,1,2,3,JAM,1048.13405395534,2264562.0,1150.0,0.664,,,,,,,,,,,,0,14.63289236230239,6.955720392372035,3.0,0.0,2.0,1.0,1.0,2.0,1.3862943611198906,-0.16064994683000522,47.0,23.0,24.0,0.06382978723404255,1968.0,16.0,0
1988 Summer Olympics,1988,JAM,Jamaica,0,2,0,2,JAM,1632.01481656159,2345777.0,1510.0,0.664,,,,,,,,,,,,0,14.668127674561926,7.398183166145219,3.0,0.0,3.0,2.0,0.0,2.6666666666666665,1.3862943611198906,0.5570668755612518,35.0,47.0,-12.0,0.08571428571428572,1968.0,20.0,0
1992 Summer Olympics,1992,JAM,Jamaica,0,3,1,4,JAM,1458.10146892635,2424701.0,1630.0,0.664,,,,,,,,,,,,0,14.701219188204606,7.285576093003998,2.0,0.0,3.0,3.0,-1.0,2.6666666666666665,1.0986122886681098,-0.10656358378023134,36.0,35.0,1.0,0.05555555555555555,1968.0,24.0,0
1996 Summer Olympics,1996,JAM,Jamaica,1,3,2,6,JAM,2928.89692611996,2524463.0,2560.0,0.657,,,,,,,,,,,,0,14.741539320929874,7.982722522593676,4.0,0.0,2.0,3.0,2.0,3.0,1.6094379124341003,1.0,46.0,36.0,10.0,0.08695652173913043,1968.0,28.0,0
2000 Summer Olympics,2000,JAM,Jamaica,0,6,3,9,JAM,3453.09252800226,2607826.0,3300.0,0.657,,,,,,,,,,,,0,14.774027865472632,8.147315046999308,6.0,1.0,4.0,2.0,2.0,4.0,1.9459101490553132,0.17897372802965972,48.0,46.0,2.0,0.125,1968.0,32.0,0
2004 Summer Olympics,2004,JAM,Jamaica,2,1,2,5,JAM,3807.56293124552,2672225.0,3730.0,0.657,,,,,,,,,,,,0,14.798422390900239,8.24500721356907,9.0,0.0,6.0,4.0,3.0,6.333333333333333,2.302585092994046,0.10265302779139063,51.0,48.0,3.0,0.17647058823529413,1968.0,36.0,0
2008 Summer Olympics,2008,JAM,Jamaica,5,4,2,11,JAM,5029.80095281745,2725635.0,4660.0,0.711,,,,,,,,,,,,0,14.818212353342636,8.523334485569789,5.0,2.0,9.0,6.0,-4.0,6.666666666666667,1.791759469228055,0.32100271056376606,54.0,51.0,3.0,0.09259259259259259,1968.0,40.0,0
2012 Summer Olympics,2012,JAM,Jamaica,4,5,4,13,JAM,5340.83333232158,2772430.0,5100.0,0.711,,,,,,,,,,,,0,14.835235110611123,8.583324193692661,11.0,5.0,5.0,9.0,6.0,8.333333333333334,2.4849066497880004,0.06183791017215201,48.0,54.0,-6.0,0.22916666666666666,1968.0,44.0,0
2016 Summer Olympics,2016,JAM,Jamaica,6,3,2,11,JAM,5302.29553353854,2809915.0,4990.0,0.712,,,,,,,,,,,,0,14.848665147624683,8.576083705084306,13.0,4.0,11.0,5.0,2.0,9.666666666666666,2.6390573296152584,-0.007215690208832615,56.0,48.0,8.0,0.23214285714285715,1968.0,48.0,0
2020 Summer Olympics,2020,JAM,Jamaica,4,1,4,9,JAM,5299.04530804283,2830739.0,5360.0,0.707,,,,,,,,,,,,0,14.856048719537352,8.575470648191,11.0,6.0,13.0,11.0,-2.0,11.666666666666666,2.4849066497880004,-0.0006129845979259141,59.0,56.0,3.0,0.1864406779661017,1968.0,52.0,0
2024 Summer Olympics,2024,JAM,Jamaica,1,3,2,6,JAM,7753.8006955432,2839175.0,7210.0,0.706,,,,,,,,,,,,0,14.85902442719332,8.956067375157007,9.0,4.0,11.0,13.0,-2.0,11.0,2.302585092994046,0.4632448384192094,65.0,59.0,6.0,0.13846153846153847,1968.0,56.0,0
2016 Summer Olympics,2016,JOR,Jordan,1,0,0,1,JOR,3986.71677010853,10006367.0,3810.0,0.738,,JOR,1.840301003344481,2.8103616813294234,3.579175704989154,3.691409507923269,2.705161854768154,,,,,0,16.118732248287237,8.29097410802518,,,,,,,,,8.0,,,,2016.0,0.0,0
2020 Summer Olympics,2020,JOR,Jordan,0,1,1,2,JOR,4022.0401356135,10865228.0,4070.0,0.74,,JOR,1.840301003344481,2.8103616813294234,3.579175704989154,3.691409507923269,2.705161854768154,,,,,0,16.20107824830283,8.299793148438303,1.0,1.0,,,,1.0,0.6931471805599453,0.008860264609168222,14.0,8.0,6.0,0.07142857142857142,2016.0,4.0,0
2024 Summer Olympics,2024,JOR,Jordan,0,1,0,1,JOR,4618.09592498567,11552876.0,4430.0,0.736,,JOR,1.840301003344481,2.8103616813294234,3.579175704989154,3.691409507923269,2.705161854768154,,,,,0,16.26244505482318,8.437954277694,2.0,0.0,1.0,,1.0,1.5,1.0986122886681098,0.14819737478359363,12.0,14.0,-2.0,0.16666666666666666,2016.0,8.0,0
1960 Summer Olympics,1960,JPN,Japan,4,7,7,18,JPN,508.702779291773,93216000.0,,0.846,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,0,18.35042994946907,6.23382777013037,,,,,,,,,173.0,,,,1960.0,0.0,1
1964 Summer Olympics,1964,JPN,Japan,16,5,8,29,JPN,902.867721515126,96903000.0,860.0,0.846,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,1,18.38922104645367,6.806683023927914,18.0,4.0,,,,18.0,2.9444389791664403,0.7748433039271339,438.0,173.0,265.0,0.0410958904109589,1960.0,4.0,0
1968 Summer Olympics,1968,JPN,Japan,11,7,7,25,JPN,1553.27139379996,101011000.0,1530.0,0.846,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,0,18.430739989666176,7.348762157764355,29.0,16.0,18.0,,11.0,23.5,3.4011973816621555,0.7203753736963532,183.0,438.0,-255.0,0.15846994535519127,1960.0,8.0,0
1972 Summer Olympics,1972,JPN,Japan,13,8,8,29,JPN,3031.43860570759,107188000.0,2760.0,0.846,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,0,18.49009486936609,8.017122395174711,25.0,11.0,29.0,18.0,-4.0,24.0,3.258096538021482,0.9516477402518866,192.0,183.0,9.0,0.13020833333333334,1960.0,12.0,0
1976 Summer Olympics,1976,JPN,Japan,9,6,10,25,JPN,5310.43140904992,112775000.0,5480.0,0.846,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,0,18.54090525012595,8.577616646468215,29.0,13.0,25.0,29.0,4.0,27.666666666666668,3.4011973816621555,0.7517859009420296,213.0,192.0,21.0,0.13615023474178403,1960.0,16.0,0
1984 Summer Olympics,1984,JPN,Japan,10,8,14,32,JPN,11207.4523524293,120083000.0,10640.0,0.846,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,0,18.60369373664941,9.324423446983753,25.0,9.0,29.0,25.0,-4.0,26.333333333333332,3.258096538021482,1.0,255.0,213.0,42.0,0.09803921568627451,1960.0,24.0,0
1988 Summer Olympics,1988,JPN,Japan,4,3,7,14,JPN,25499.8811728107,122578000.0,25200.0,0.846,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,0,18.62425812817148,10.146468286345979,32.0,10.0,25.0,29.0,7.0,28.666666666666668,3.4965075614664802,1.0,289.0,255.0,34.0,0.11072664359861592,1960.0,28.0,0
1992 Summer Olympics,1992,JPN,Japan,3,8,11,22,JPN,31992.7902119161,124425000.0,31030.0,0.846,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,0,18.639213690745862,10.373297107072963,14.0,4.0,32.0,25.0,-18.0,23.666666666666668,2.70805020110221,0.2546250704112487,270.0,289.0,-19.0,0.05185185185185185,1960.0,32.0,0
1996 Summer Olympics,1996,JPN,Japan,3,6,5,14,JPN,39150.0396308089,125757000.0,43940.0,0.883,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,0,18.649862039350648,10.57518225613173,22.0,3.0,14.0,32.0,8.0,22.666666666666668,3.1354942159291497,0.22371444852056044,316.0,270.0,46.0,0.06962025316455696,1960.0,36.0,0
2000 Summer Olympics,2000,JPN,Japan,5,8,5,18,JPN,39169.3595701504,126843000.0,36810.0,0.883,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,0,18.658460667083325,10.575675606350968,14.0,3.0,22.0,14.0,-8.0,16.666666666666668,2.70805020110221,0.0004934845411064259,273.0,316.0,-43.0,0.05128205128205128,1960.0,40.0,0
2004 Summer Olympics,2004,JPN,Japan,16,9,12,37,JPN,38298.9801712303,127761000.0,39000.0,0.883,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,0,18.665671896843467,10.553204657446157,18.0,5.0,14.0,22.0,4.0,18.0,2.9444389791664403,-0.02222092493907879,321.0,273.0,48.0,0.056074766355140186,1960.0,44.0,0
2008 Summer Olympics,2008,JPN,Japan,9,8,8,25,JPN,39876.3039685725,128063000.0,39380.0,0.903,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,0,18.66803289610801,10.593562618194072,37.0,16.0,18.0,14.0,19.0,23.0,3.6375861597263857,0.041184485599620846,346.0,321.0,25.0,0.1069364161849711,1960.0,48.0,0
2012 Summer Olympics,2012,JPN,Japan,7,14,17,38,JPN,49145.2804308193,127629000.0,50060.0,0.903,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,0,18.664638183614912,10.802556444803544,25.0,9.0,37.0,18.0,-12.0,26.666666666666668,3.258096538021482,0.23244321914969612,303.0,346.0,-43.0,0.08250825082508251,1960.0,52.0,0
2016 Summer Olympics,2016,JPN,Japan,12,8,21,41,JPN,39375.4731620781,127076000.0,38460.0,0.913,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,0,18.660295898504067,10.580923789068141,38.0,7.0,25.0,37.0,13.0,33.333333333333336,3.6635616461296463,-0.19879441490814032,344.0,303.0,41.0,0.11046511627906977,1960.0,56.0,1
2020 Summer Olympics,2020,JPN,Japan,27,14,17,58,JPN,40028.7341726762,126261000.0,40930.0,0.917,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,1,18.65386175895723,10.597377811262001,41.0,12.0,38.0,25.0,3.0,34.666666666666664,3.7376696182833684,0.01659055645907115,610.0,344.0,266.0,0.06721311475409836,1960.0,60.0,0
2024 Summer Olympics,2024,JPN,Japan,20,12,13,45,JPN,32487.0778047567,123975371.0,36000.0,0.92,,JPN,1.6440281030444963,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,,0,18.63559349093993,10.388628464240043,58.0,27.0,41.0,38.0,17.0,45.666666666666664,4.07753744390572,-0.18840606688650852,431.0,610.0,-179.0,0.1345707656612529,1960.0,64.0,0
1996 Summer Olympics,1996,KAZ,Kazakhstan,3,4,4,11,KAZ,1281.39152895397,16416027.0,1270.0,0.68,,KAZ,1.7610837438423643,2.114583333333333,2.318548387096774,2.82559087204564,2.706984667802385,,,,,0,16.6137687326042,7.156481995654351,,,,,,,,,96.0,,,,1996.0,0.0,0
2000 Summer Olympics,2000,KAZ,Kazakhstan,3,4,0,7,KAZ,1180.0444563226,15501103.0,1220.0,0.68,,KAZ,1.7610837438423643,2.114583333333333,2.318548387096774,2.82559087204564,2.706984667802385,,,,,0,16.556421805159488,7.074154458437741,11.0,3.0,,,,11.0,2.4849066497880004,-0.07909141768254246,130.0,96.0,34.0,0.08461538461538462,1996.0,4.0,0
2004 Summer Olympics,2004,KAZ,Kazakhstan,1,4,3,8,KAZ,2722.47407755402,15850159.0,2180.0,0.68,,KAZ,1.7610837438423643,2.114583333333333,2.318548387096774,2.82559087204564,2.706984667802385,,,,,0,16.578690152873836,7.909663578714918,7.0,3.0,11.0,,-4.0,9.0,2.0794415416798357,1.0,116.0,130.0,-14.0,0.0603448275862069,1996.0,8.0,0
2008 Summer Olympics,2008,KAZ,Kazakhstan,2,3,4,9,KAZ,8123.54705891736,16426525.0,5870.0,0.766,,KAZ,1.7610837438423643,2.114583333333333,2.318548387096774,2.82559087204564,2.706984667802385,,,,,0,16.614408025173073,9.002645259049253,8.0,1.0,7.0,11.0,1.0,8.666666666666666,2.1972245773362196,1.0,131.0,116.0,15.0,0.061068702290076333,1996.0,12.0,0
2012 Summer Olympics,2012,KAZ,Kazakhstan,3,1,7,11,KAZ,12018.7966527993,17306106.0,9640.0,0.766,,KAZ,1.7610837438423643,2.114583333333333,2.318548387096774,2.82559087204564,2.706984667802385,,,,,0,16.666570002956473,9.394310290541712,9.0,2.0,8.0,7.0,1.0,8.0,2.302585092994046,0.4795010807016937,115.0,131.0,-16.0,0.0782608695652174,1996.0,16.0,0
2016 Summer Olympics,2016,KAZ,Kazakhstan,2,5,10,17,KAZ,7475.56688689424,18363600.0,8500.0,0.799,,KAZ,1.7610837438423643,2.114583333333333,2.318548387096774,2.82559087204564,2.706984667802385,,,,,0,16.72588105682268,8.919528993268136,11.0,3.0,9.0,8.0,2.0,9.333333333333334,2.4849066497880004,-0.37801036968596147,101.0,115.0,-14.0,0.10891089108910891,1996.0,20.0,0
2020 Summer Olympics,2020,KAZ,Kazakhstan,0,0,8,8,KAZ,8781.50797787648,19482117.0,8380.0,0.806,,KAZ,1.7610837438423643,2.114583333333333,2.318548387096774,2.82559087204564,2.706984667802385,,,,,0,16.785007577167708,9.080517292522886,17.0,2.0,11.0,9.0,6.0,12.333333333333334,2.8903717578961645,0.17469458982057184,97.0,101.0,-4.0,0.17525773195876287,1996.0,24.0,0
2024 Summer Olympics,2024,KAZ,Kazakhstan,1,3,3,7,KAZ,14154.6324958076,20592571.0,12090.0,0.802,,KAZ,1.7610837438423643,2.114583333333333,2.318548387096774,2.82559087204564,2.706984667802385,,,,,0,16.840440986210027,9.557867880108835,8.0,0.0,17.0,11.0,-9.0,12.0,2.1972245773362196,0.61186809047692,79.0,97.0,-18.0,0.10126582278481013,1996.0,28.0,0
1964 Summer Olympics,1964,KEN,Kenya,0,0,1,1,KEN,111.300544823892,8973535.0,110.0,0.48,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438797,2.27165685449958,,,,,0,16.00979035925598,4.721178713236565,,,,,,,,,39.0,,,,1964.0,0.0,0
1968 Summer Olympics,1968,KEN,Kenya,3,4,2,9,KEN,128.654646882243,10518823.0,130.0,0.48,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438797,2.27165685449958,,,,,0,16.168676971952955,4.864874353087402,1.0,0.0,,,,1.0,0.6931471805599453,0.1559210881295321,41.0,39.0,2.0,0.024390243902439025,1964.0,4.0,0
1972 Summer Olympics,1972,KEN,Kenya,2,3,4,9,KEN,172.642044778441,12206060.0,190.0,0.48,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438797,2.27165685449958,,,,,0,16.31744318961628,5.156995966326356,9.0,3.0,1.0,,8.0,5.0,2.302585092994046,0.3419029079956939,57.0,41.0,16.0,0.15789473684210525,1964.0,8.0,0
1984 Summer Olympics,1984,KEN,Kenya,1,0,2,3,KEN,334.40283575753,18514906.0,320.0,0.48,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438797,2.27165685449958,,,,,0,16.734086749362874,5.815332304205871,9.0,2.0,9.0,1.0,0.0,6.333333333333333,2.302585092994046,0.936972167971502,61.0,57.0,4.0,0.14754098360655737,1964.0,20.0,0
1988 Summer Olympics,1988,KEN,Kenya,5,2,2,9,KEN,391.238771204282,21356219.0,420.0,0.48,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438797,2.27165685449958,,,,,0,16.876853590103753,5.971870764573136,3.0,1.0,9.0,9.0,-6.0,7.0,1.3862943611198906,0.16996248048555063,75.0,61.0,14.0,0.04,1964.0,24.0,0
1992 Summer Olympics,1992,KEN,Kenya,2,4,2,8,KEN,336.68139978696,24382460.0,340.0,0.48,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438797,2.27165685449958,,,,,0,17.009374620319186,5.82210284677174,9.0,5.0,3.0,9.0,6.0,7.0,2.302585092994046,-0.1394477629335854,49.0,75.0,-26.0,0.1836734693877551,1964.0,28.0,0
1996 Summer Olympics,1996,KEN,Kenya,1,4,3,8,KEN,440.527078880876,27344211.0,350.0,0.487,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438797,2.27165685449958,,,,,0,17.124015437379427,6.090239351981691,8.0,2.0,9.0,3.0,-1.0,6.666666666666667,2.1972245773362196,0.30843901433113263,52.0,49.0,3.0,0.15384615384615385,1964.0,32.0,0
2000 Summer Olympics,2000,KEN,Kenya,2,3,2,7,KEN,414.626365130846,30642890.0,430.0,0.487,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438797,2.27165685449958,,,,,0,17.23791125217153,6.029786695930069,8.0,1.0,8.0,9.0,0.0,8.333333333333334,2.1972245773362196,-0.05879482781360157,56.0,52.0,4.0,0.14285714285714285,1964.0,36.0,0
2004 Summer Olympics,2004,KEN,Kenya,1,4,2,7,KEN,463.662781300121,34713455.0,460.0,0.487,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438797,2.27165685449958,,,,,0,17.3626379507293,6.141311940996427,7.0,2.0,8.0,8.0,-1.0,7.666666666666667,2.0794415416798357,0.11826651726259696,46.0,56.0,-10.0,0.15217391304347827,1964.0,40.0,0
2008 Summer Olympics,2008,KEN,Kenya,6,4,6,16,KEN,915.54435473604,39206351.0,830.0,0.545,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438797,2.27165685449958,,,,,0,17.484349332449824,6.820610461892726,7.0,1.0,7.0,8.0,0.0,7.333333333333333,2.0794415416798357,0.9745909994518704,46.0,46.0,0.0,0.15217391304347827,1964.0,44.0,0
2012 Summer Olympics,2012,KEN,Kenya,2,4,7,13,KEN,1285.00536171512,43888303.0,1060.0,0.545,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438797,2.27165685449958,,,,,0,17.597158418858097,7.159296074085234,16.0,6.0,7.0,7.0,9.0,10.0,2.833213344056216,0.403542444522635,47.0,46.0,1.0,0.3404255319148936,1964.0,48.0,0
2016 Summer Olympics,2016,KEN,Kenya,6,6,1,13,KEN,1554.12610314423,48139687.0,1490.0,0.575,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438797,2.27165685449958,,,,,0,17.689617509201398,7.349311916594893,13.0,2.0,16.0,7.0,-3.0,12.0,2.6390573296152584,0.2094316097404525,80.0,47.0,33.0,0.1625,1964.0,52.0,0
2020 Summer Olympics,2020,KEN,Kenya,4,4,2,10,KEN,1927.66459027849,52217334.0,1910.0,0.599,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438797,2.27165685449958,,,,,0,17.770925085846418,7.564583120274835,13.0,6.0,13.0,16.0,0.0,14.0,2.6390573296152584,0.24035275282908874,86.0,80.0,6.0,0.1511627906976744,1964.0,56.0,0
