edition,year,noc,country_name,gold,silver,bronze,total_medals,iso3,gdp_per_capita,population,gni_per_capita,hdi,eurostat_recreation_pct_gdp,wvs_country,wvs_interpersonal_trust,wvs_confidence_govt,wvs_confidence_parties,wvs_national_pride,wvs_sport_org_membership,ess_social_trust,ess_trust_parliament,ess_trust_legal,ess_news_politics
2000 Summer Olympics,2000,KGZ,Kyrgyzstan,0,0,1,1,KGZ,279.621738464365,4898362.0,280.0,,,KGZ,1.8815126050420168,2.520815632965166,2.873166522864538,3.100840336134454,2.714655172413793,,,,
2000 Summer Olympics,2000,MKD,North Macedonia,0,0,1,1,MKD,1861.89899780644,2026350.0,1920.0,0.676,,,,,,,,3.3656140350877193,3.1467044649184976,2.99645390070922,36.77437325905292
2000 Summer Olympics,2000,QAT,Qatar,0,0,1,1,QAT,27535.182940934,644989.0,19620.0,0.793,,,,,,,,,,,
2004 Summer Olympics,2004,USA,United States,36,39,26,101,USA,41724.6316287624,292805298.0,43520.0,0.894,,USA,1.6026285272516427,2.9236138037999226,3.144690781796966,2.7394502516453736,1.4597432905484247,,,,
2004 Summer Olympics,2004,RUS,Russian Federation,28,26,36,90,RUS,4102.36474609375,144067316.0,3410.0,0.733,,RUS,1.7609065155807366,2.4773638968481375,2.866230677764566,2.746906636670416,2.433158201984822,3.833264033264033,3.2853992059991177,3.7381801962533454,
2004 Summer Olympics,2004,CHN,People's Republic of China,32,17,14,63,CHN,1530.92726215723,1296075000.0,1530.0,0.586,,CHN,1.3456297773346626,1.5609514370664024,1.7213386348575215,3.1665018133860863,2.4069034185197475,,,,
2004 Summer Olympics,2004,AUS,Australia,17,16,17,50,AUS,30886.0500949401,19932722.0,25890.0,0.896,,AUS,1.4598214285714286,2.8173719376391984,3.1181058495821725,2.991662034463591,1.2185761957730812,,,,
2004 Summer Olympics,2004,GER,Germany,13,16,20,49,DEU,34566.7359143735,82516260.0,32080.0,0.89,1.1,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.754361479413817,4.130590339892666,5.431101664895501,
2004 Summer Olympics,2004,JPN,Japan,16,9,12,37,JPN,38298.9801712303,127761000.0,39000.0,0.883,,JPN,1.6440281030444965,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,
2004 Summer Olympics,2004,FRA,France,11,9,13,33,FRA,33644.9282220364,62707588.0,31340.0,0.844,1.4,,,,,,,4.523545706371191,4.266591676040495,4.757071547420965,
2004 Summer Olympics,2004,ITA,Italy,10,11,11,32,ITA,31348.1901841445,57828179.0,28390.0,0.842,0.7,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,
2004 Summer Olympics,2004,KOR,Republic of Korea,9,12,9,30,KOR,17121.6301633201,48082519.0,16790.0,0.824,,KOR,1.6706827309236947,2.52289156626506,2.9036144578313254,2.7132530120481926,2.1775100401606426,,,,
2004 Summer Olympics,2004,GBR,Great Britain,9,9,12,30,GBR,40504.4118103928,59987905.0,37910.0,0.863,,GBR,1.5329178028827426,3.0423465423465426,3.125098347757671,3.0455246913580245,1.2993827160493827,5.136291600633914,4.22572038420491,5.0274636510500805,
2004 Summer Olympics,2004,CUB,Cuba,9,7,11,27,CUB,3399.21962893402,11238756.0,3490.0,0.694,,,,,,,,,,,
2004 Summer Olympics,2004,UKR,Ukraine,8,5,9,22,UKR,1401.01806640625,47979507.0,1250.0,0.698,,UKR,1.6934713375796178,3.1637572734829593,3.2273858921161827,2.899601593625498,2.34315424610052,4.325881768504719,4.362688900468994,3.6145494028230183,
2004 Summer Olympics,2004,NED,Netherlands,4,9,9,22,NLD,40611.3414353091,16281779.0,36800.0,0.892,1.4,NLD,1.3879443585780527,2.870741482965932,3.0476431829700963,3.092085614733698,1.5601249349297241,5.800531914893617,4.613733905579399,5.443360433604336,
2004 Summer Olympics,2004,ESP,Spain,3,11,6,20,ESP,24925.0267844576,42921895.0,22140.0,0.828,1.4,,,,,,,4.891029500301023,5.0673076923076925,4.704714640198511,
2004 Summer Olympics,2004,ROU,Romania,8,5,6,19,ROU,3494.99056448955,21451748.0,2960.0,0.721,0.6,ROU,1.881260096930533,3.164154103852596,3.438902743142145,3.203225806451613,2.371152154793316,3.7937999060591827,3.8159806295399514,3.7754607177497577,
2004 Summer Olympics,2004,HUN,Hungary,8,6,3,17,HUN,10291.2694721409,10107146.0,8650.0,0.773,1.8,,,,,,,4.011409395973154,3.636740331491713,4.433566433566433,
2004 Summer Olympics,2004,GRE,Greece,6,6,4,16,GRC,21449.2552764245,10955141.0,19280.0,0.818,0.7,GRC,1.9158249158249159,3.346316680779001,3.4352243861134633,2.578333333333333,2.240101095197978,3.904781704781705,4.709144792548687,5.450336700336701,
2004 Summer Olympics,2004,BLR,Belarus,2,5,6,13,BLR,2378.33700470129,9730146.0,2170.0,0.708,,,,,,,,,,,
2004 Summer Olympics,2004,CAN,Canada,3,6,3,12,CAN,32145.5412620217,31938807.0,29530.0,0.89,,CAN,1.5049776007964162,2.5868591338974616,2.9243404678944747,2.943504230960677,1.339223494275759,,,,
2004 Summer Olympics,2004,BUL,Bulgaria,2,1,9,12,BGR,3389.68743360274,7716860.0,3060.0,0.723,0.8,,,,,,,3.3435003631082063,2.178358208955224,2.4485981308411215,
2004 Summer Olympics,2004,BRA,Brazil,5,2,3,10,BRA,3663.82262497811,182675143.0,3370.0,0.668,,BRA,1.9335260115606936,3.2901162790697676,3.5303995367689636,2.2536106296938185,1.7263411693791442,,,,
2004 Summer Olympics,2004,TUR,Türkiye,3,3,4,10,TUR,5979.6054216148,68592617.0,5170.0,0.669,,TUR,1.8573839662447258,2.1363636363636362,2.5038200339558574,2.819409282700422,2.40337224383917,3.006521739130435,6.3789592760181,6.42743312464428,
2004 Summer Olympics,2004,POL,Poland,3,2,5,10,POL,6711.72715262967,38182222.0,6290.0,0.794,1.0,,,,,,,3.602226127709432,2.4095238095238094,2.997593261131167,
2004 Summer Olympics,2004,CZE,Czechia,1,3,5,9,CZE,11782.5546676117,10197101.0,10280.0,0.81,1.4,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.162658650634603,3.1553565277299347,3.6865051903114185,
2004 Summer Olympics,2004,THA,Thailand,3,1,4,8,THA,2641.56268717857,65452047.0,2520.0,0.663,,THA,1.6863157894736842,2.4024745269286756,2.6543026706231454,3.0062154696132595,2.4732262382864794,,,,
2004 Summer Olympics,2004,DEN,Denmark,2,1,5,8,DNK,46625.050098011,5404523.0,42740.0,0.89,1.7,,,,,,,6.7550744248985115,6.285714285714286,7.213552361396304,
2004 Summer Olympics,2004,KAZ,Kazakhstan,1,4,3,8,KAZ,2722.47407755402,15850159.0,2180.0,0.68,,KAZ,1.7610837438423645,2.1145833333333335,2.318548387096774,2.8255908720456397,2.7069846678023852,,,,
2004 Summer Olympics,2004,SWE,Sweden,4,2,1,7,SWE,42758.0048564929,8993531.0,39690.0,0.903,1.4,,,,,,,6.053065430190624,5.35062893081761,5.76878612716763,
2004 Summer Olympics,2004,AUT,Austria,2,4,1,7,AUT,36614.2506533707,8171966.0,33610.0,0.87,1.4,,,,,,,5.112802148612355,4.759522716842588,5.8244729605866175,
2004 Summer Olympics,2004,ETH,Ethiopia,2,3,2,7,ETH,133.169812538096,76077206.0,130.0,0.286,,ETH,1.8809135399673735,2.1934156378600824,2.9891500904159134,2.8101059494702527,2.544995794785534,,,,
2004 Summer Olympics,2004,KEN,Kenya,1,4,2,7,KEN,463.662781300121,34713455.0,460.0,0.487,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438793,2.2716568544995797,,,,
2004 Summer Olympics,2004,NOR,Norway,5,0,1,6,NOR,57768.6980958462,4591910.0,54290.0,0.914,1.3,,,,,,,6.6279863481228665,5.424242424242424,6.351629502572899,
2004 Summer Olympics,2004,IRI,Islamic Republic of Iran,2,2,2,6,IRN,2672.4226651404,70256316.0,2450.0,0.692,,IRN,1.8516042780748663,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,
2004 Summer Olympics,2004,SVK,Slovakia,2,2,2,6,SVK,10650.1290097126,5372280.0,9010.0,,1.0,SVK,1.7840336134453783,3.1596283783783785,3.210526315789474,2.838358458961474,1.7358649789029537,4.024032042723632,3.0508591065292094,3.583216783216783,
2004 Summer Olympics,2004,ARG,Argentina,2,0,4,6,ARG,4242.02099089422,38815916.0,3340.0,0.78,,ARG,1.7930672268907564,2.93502538071066,3.2577639751552794,2.5734265734265733,2.09853249475891,,,,
2004 Summer Olympics,2004,RSA,South Africa,1,3,2,6,ZAF,5221.46333731721,48991421.0,4040.0,0.633,,,,,,,,,,,
2004 Summer Olympics,2004,NZL,New Zealand,3,2,0,5,NZL,25420.234882944,4087500.0,21530.0,0.894,,NZL,1.4049751243781095,2.4485219164118246,2.90216271884655,3.22820763956905,1.2267839687194526,,,,
2004 Summer Olympics,2004,JAM,Jamaica,2,1,2,5,JAM,3807.56293124552,2672225.0,3730.0,0.657,,,,,,,,,,,
2004 Summer Olympics,2004,UZB,Uzbekistan,2,1,2,5,UZB,462.171492867885,26029350.0,460.0,0.603,,,,,,,,,,,
2004 Summer Olympics,2004,CRO,Croatia,1,2,2,5,HRV,9718.97322801967,4304600.0,8570.0,0.764,1.8,,,,,,,4.173531397704254,2.9827348066298343,3.091286307053942,
2004 Summer Olympics,2004,EGY,Egypt,1,1,3,5,EGY,991.255689145253,79477443.0,1120.0,,,EGY,1.926482873851295,,3.7012542759407068,3.4583333333333335,2.8274678111587983,,,,
2004 Summer Olympics,2004,SUI,Switzerland,1,1,3,5,CHE,54659.4571488233,7389625.0,55000.0,0.885,1.1,,,,,,,5.696403549743111,5.488636363636363,6.085576923076923,
2004 Summer Olympics,2004,AZE,Azerbaijan,1,0,4,5,AZE,1045.0136328106,8306500.0,960.0,0.635,,,,,,,,,,,
2004 Summer Olympics,2004,PRK,Democratic People's Republic of Korea,0,4,1,5,PRK,,24254943.0,,,,,,,,,,,,,
2004 Summer Olympics,2004,GEO,Georgia,2,2,0,4,GEO,1305.04748557208,3927340.0,1210.0,0.694,,,,,,,,,,,
2004 Summer Olympics,2004,INA,Indonesia,1,1,2,4,IDN,1126.84004447173,227926649.0,1060.0,0.597,,IDN,1.9481087839949984,1.854945054945055,2.7658968680797216,3.381875,2.6324222431668236,,,,
2004 Summer Olympics,2004,LAT,Latvia,0,4,0,4,LVA,6109.73265186817,2263122.0,5610.0,0.761,1.1,,,,,,,4.116361788617886,1.953452685421995,3.971627408993576,
2004 Summer Olympics,2004,MEX,Mexico,0,3,1,4,MEX,7849.66759649565,104394131.0,8240.0,0.709,,MEX,1.8970080552359034,3.3216340621403915,3.4931034482758623,2.577918343875791,2.45066358915176,,,,
2004 Summer Olympics,2004,SLO,Slovenia,0,1,3,4,SVN,17103.8297783905,1997012.0,15490.0,0.823,1.3,,,,,,,4.134307585247043,4.126892573900505,3.8488372093023258,
2004 Summer Olympics,2004,MAR,Morocco,2,1,0,3,MAR,2183.55541992188,29953018.0,2060.0,0.525,,MAR,1.835,3.0175,3.0966666666666667,3.006666666666667,2.315,,,,
2004 Summer Olympics,2004,CHI,Chile,2,0,1,3,CHL,6120.59152055344,16187322.0,5200.0,0.763,,CHL,1.8572895277207393,2.8158697863682605,3.31237322515213,2.369168356997972,2.311111111111111,,,,
2004 Summer Olympics,2004,LTU,Lithuania,1,2,0,3,LTU,6734.57487061946,3377075.0,6020.0,0.769,0.7,,,,,,,4.783734939759036,2.2556853103872156,3.115997450605481,
2004 Summer Olympics,2004,ZIM,Zimbabwe,1,1,1,3,ZWE,469.719298949304,12365896.0,320.0,0.426,,ZWE,1.9785831960461284,2.5306291390728477,2.9857740585774057,2.8220757825370675,2.5575,,,,
2004 Summer Olympics,2004,BEL,Belgium,1,0,2,3,BEL,35429.4077933344,10421137.0,32910.0,0.884,1.3,,,,,,,4.794481981981982,4.681792073520965,4.830316742081448,
2004 Summer Olympics,2004,POR,Portugal,0,2,1,3,PRT,18064.1580932987,10483861.0,16190.0,0.793,1.2,,,,,,,3.8750610053684724,3.682394723490614,3.925365607665154,
2004 Summer Olympics,2004,EST,Estonia,0,1,2,3,EST,8916.0728274602,1362550.0,7500.0,0.798,2.1,,,,,,,5.178172588832488,4.191276931161324,4.907233572611816,
2004 Summer Olympics,2004,ISR,Israel,1,0,1,2,ISR,20568.0694088834,6809000.0,20990.0,0.835,,,,,,,,4.762903225806451,4.599423631123919,6.633388566694284,
2004 Summer Olympics,2004,BAH,The Bahamas,1,0,1,2,BHS,26650.2934234303,339782.0,27470.0,,,,,,,,,,,,
2004 Summer Olympics,2004,FIN,Finland,0,2,0,2,FIN,37768.1334202029,5228172.0,35370.0,0.887,1.1,,,,,,,6.516625310173697,6.00898652021967,6.897397397397397,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,1282168195.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,1282168195.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,1282168195.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,1282168195.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,361305645.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,361305645.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,361305645.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,361305645.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,2295275996.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,2295275996.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,2295275996.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,2295275996.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,2451601935.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,2451601935.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,2451601935.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,28451.5065479041,2451601935.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,1282168195.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,1282168195.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,1282168195.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,1282168195.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,361305645.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,361305645.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,361305645.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,361305645.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,2295275996.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,2295275996.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,2295275996.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,2295275996.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,2451601935.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,2451601935.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,2451601935.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,442.426324281659,2451601935.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,1282168195.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,1282168195.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,1282168195.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,1282168195.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,361305645.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,361305645.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,361305645.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,361305645.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,2295275996.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,2295275996.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,2295275996.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,2295275996.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,2451601935.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,2451601935.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,2451601935.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,722.628943297013,2451601935.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,1282168195.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,1282168195.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,1282168195.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,1282168195.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,361305645.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,361305645.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,361305645.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,361305645.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,2295275996.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,2295275996.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,2295275996.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,2295275996.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,2451601935.0,27772.9081503033,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,2451601935.0,402.793085114903,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,2451601935.0,726.299910506806,,,,,,,,,,,,
2004 Summer Olympics,2004,SCG,Serbia and Montenegro,0,2,0,2,,2365.83446249947,2451601935.0,2258.45934356417,,,,,,,,,,,,
2004 Summer Olympics,2004,COL,Colombia,0,0,2,2,COL,2818.57195413044,41543171.0,2650.0,0.672,,COL,1.9546052631578947,3.1171052631578946,3.3046052631578946,2.9,2.0657894736842106,,,,
2004 Summer Olympics,2004,NGR,Nigeria,0,0,2,2,NGA,962.48104194733,141057045.0,,0.488,,NGA,1.8731707317073172,2.691808596918086,2.8943948009748173,2.8868229587712206,2.5909863945578233,,,,
2004 Summer Olympics,2004,VEN,Venezuela,0,0,2,2,VEN,4269.08970872392,26340838.0,4060.0,0.699,,,,,,,,,,,
2004 Summer Olympics,2004,CMR,Cameroon,1,0,0,1,CMR,1133.39326749673,16610487.0,1030.0,0.426,,,,,,,,,,,
2004 Summer Olympics,2004,DOM,Dominican Republic,1,0,0,1,DOM,2451.69161616569,9104892.0,2520.0,0.646,,,,,,,,,,,
2004 Summer Olympics,2004,UAE,United Arab Emirates,1,0,0,1,ARE,33376.7152295209,4428967.0,33220.0,0.79,,,,,,,,,,,
2004 Summer Olympics,2004,HKG,"Hong Kong, China",0,1,0,1,HKG,24928.1003722551,6783500.0,28120.0,0.831,,HKG,1.6050338818973862,2.500241662638956,2.9523341523341524,2.9541947926711667,2.1349129593810443,,,,
2004 Summer Olympics,2004,IND,India,0,1,0,1,IND,624.258826510066,1135991513.0,610.0,0.49,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.3056379821958455,2.335846470185058,,,,
2004 Summer Olympics,2004,PAR,Paraguay,0,1,0,1,PRY,1786.21533938543,5388175.0,1440.0,0.656,,,,,,,,,,,
2004 Summer Olympics,2004,ERI,Eritrea,0,0,1,1,ERI,426.840947887032,2598284.0,350.0,0.458,,,,,,,,,,,
2004 Summer Olympics,2004,MGL,Mongolia,0,0,1,1,MNG,794.154552001815,2508412.0,760.0,0.595,,,,,,,,,,,
2004 Summer Olympics,2004,SYR,Syrian Arab Republic,0,0,1,1,SYR,1368.1148230028,18336875.0,1280.0,0.587,,,,,,,,,,,
2004 Summer Olympics,2004,TTO,Trinidad and Tobago,0,0,1,1,TTO,9871.03419820086,1345380.0,9300.0,0.708,,,,,,,,,,,
2008 Summer Olympics,2008,USA,United States,36,39,37,112,USA,48570.0459804586,304093966.0,49110.0,0.916,,USA,1.6026285272516427,2.9236138037999226,3.144690781796966,2.7394502516453736,1.4597432905484247,,,,
2008 Summer Olympics,2008,CHN,People's Republic of China,48,22,30,100,CHN,3523.44302065213,1324655000.0,3140.0,0.698,,CHN,1.3456297773346626,1.5609514370664024,1.7213386348575215,3.1665018133860863,2.4069034185197475,,,,
2008 Summer Olympics,2008,RUS,Russian Federation,24,13,23,60,RUS,11635.2841796875,142742366.0,9580.0,0.797,,RUS,1.7609065155807366,2.4773638968481375,2.866230677764566,2.746906636670416,2.433158201984822,3.9413654618473895,3.997458703939009,4.119006849315069,
2008 Summer Olympics,2008,GBR,Great Britain,19,13,19,51,GBR,47652.4030691881,61806995.0,48720.0,0.913,,GBR,1.5329178028827426,3.0423465423465426,3.125098347757671,3.0455246913580245,1.2993827160493827,5.268739352640545,4.266609145815358,5.13866090712743,
2008 Summer Olympics,2008,AUS,Australia,14,15,17,46,AUS,49811.2067218988,21249199.0,42510.0,0.924,,AUS,1.4598214285714286,2.8173719376391984,3.1181058495821725,2.991662034463591,1.2185761957730812,,,,
2008 Summer Olympics,2008,FRA,France,7,16,20,43,FRA,45464.8181385158,64375116.0,43580.0,0.88,1.5,,,,,,,4.447342995169082,4.482826300294406,5.001937984496124,
2008 Summer Olympics,2008,GER,Germany,16,11,14,41,DEU,46379.1647953479,82110097.0,44360.0,0.929,1.1,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.8423160961398395,4.568678267308404,5.641016200294551,
